slide_id,state,district,slide_name,slide_no,nh_sh_location,latitude,longitude,coordinate_valid,material_involved,movement_type,history,history_date,date_available,source
6348,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/40,"~10 km N of Sesawng on NH 
150",23.812167,92.835194,True,Earth,Slide,2015,,False,GSI Bhusanket
6349,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/27,~08-10 m from prev location,23.816,92.84,True,Debris,Slide,2016,,False,GSI Bhusanket
6350,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/84,Sairang road (near bridge),23.816611,92.662306,True,Debris,Slide,2016,,False,GSI Bhusanket
6351,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/83,Sairang (near quarry),23.817333,92.661222,True,Earth,Slide,2016,,False,GSI Bhusanket
6352,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/36,~ 10 m from prev location,23.819269,92.826983,True,Debris,Slide,2016,,False,GSI Bhusanket
6354,Mizoram,Mamit,,MIZ/MAM/84A09/2016/125,,23.821894,92.569325,True,Debris,Slide,2016,,False,GSI Bhusanket
6355,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/37,"~27.3 km from Khawruhlian 
towards Sesawng on NH 150",23.822054,92.826453,True,Debris,Slide,2016,,False,GSI Bhusanket
6356,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/38,"~ 10-15 m from previous 
location",23.822086,92.826497,True,Rock,Fall,2016,,False,GSI Bhusanket
6357,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/124,E of Sairang,23.823222,92.674861,True,Debris,Slide,2015,,False,GSI Bhusanket
6358,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/131,SE of Lailak village,23.82325,92.925222,True,Rock,Slide,2016,,False,GSI Bhusanket
6359,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/39,~200 m from previous location,23.824586,92.825019,True,Rock,Fall,2016,,False,GSI Bhusanket
6360,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/34,"~25.8 km from Khawruhlian 
towards Sesawng on NH 150",23.825205,92.830469,True,Debris,Slide,2016,,False,GSI Bhusanket
6361,Mizoram,Mamit,,MIZ/AIZ/84A09/2016/94,Lengpui-Mamit road on NH 44A 23.826694,,92.603833,False,Rock,Slide,2016,,False,GSI Bhusanket
6362,Mizoram,Champhai,,MZ/CHA/84E05/2017/20,KawlbemSelam section,23.832916,93.301888,True,Debris,Slide,2017,,False,GSI Bhusanket
6364,Mizoram,Champhai,,MZ/CHA/84E05/2017/15,KawlbemSelam section,23.833166,93.305275,True,Debris,Slide,,,False,GSI Bhusanket
6365,Mizoram,Mamit,,MIZ/MAM/84A09/2016/134,Hunther area,23.833698,92.650724,True,Debris,Slide,,,False,GSI Bhusanket
6366,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/89,"4.5 km from Thanglailung along 
PhullenSaitual section",23.835361,93.052414,True,Rock,Slide,,,False,GSI Bhusanket
6367,Mizoram,Champhai,,MZ/CHA/84E05/2017/6,KawlbemVaikhawtlang section,23.836056,93.37664,True,Debris,Slide,2017,,False,GSI Bhusanket
6368,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/130,~1km from Lailak village,23.83675,92.916556,True,Debris,Slide,2016,,False,GSI Bhusanket
6369,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/129,Lailak village,23.839417,92.910972,True,Debris,Slide,2016,,False,GSI Bhusanket
6370,Mizoram,Mamit,Serhmun-Bungmun section slide 2,MZ/MAM/84A05/2020/12,"Serhmun-Bungmun-
Kawrtethaeveng  road section",23.84,92.37,True,Debris,Slide,2019,,False,GSI Bhusanket
6371,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/54,"6 km from Phullen along 
PhullenPhuaibuang section",23.840334,93.071945,True,Rock,Slide,,,False,GSI Bhusanket
6372,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/128,Lailak village,23.841713,92.911476,True,Rock,Slide,,,False,GSI Bhusanket
6373,Mizoram,Champhai,,MZ/CHA/84E05/2017/8,KawlbemVaikhawtlang section,23.842167,93.373917,True,Debris,Slide,2017,,False,GSI Bhusanket
6374,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/4,near Vanzao,23.844109,92.928779,True,Debris,Slide,2016,,False,GSI Bhusanket
6375,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/6,near vanzao,23.844139,92.933,True,Rock,Slide,,,False,GSI Bhusanket
6376,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/5,"near Vanzao, ~400m from 
previous location",23.844165,92.930006,True,Rock,Fall,2016,,False,GSI Bhusanket
6377,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/100,Near Phullen,23.844444,93.051361,True,Rock,Slide,,,False,GSI Bhusanket
6378,Mizoram,Champhai,,MZ/CHA/84E01/2017/21,7.8 km S of Ngopa,23.84461,93.190277,True,Rock,Slide,,,False,GSI Bhusanket
6379,Mizoram,Champhai,,MZ/CHA/84E05/2017/7,KawlbemVaikhawtlang section,23.846056,93.371971,True,Debris,Slide,2017,,False,GSI Bhusanket
6380,Mizoram,Mamit,,MIZ/AIZ/84A09/2016/85,Sairang road,23.846786,92.655892,True,Rock,Fall,2015,,False,GSI Bhusanket
6381,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/2,~2 km from Vanzao,23.847224,92.927508,True,Debris,Slide,2015,,False,GSI Bhusanket
6382,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/3,"~2 km from Vanzao, 2m from 
previous slide",23.847246,92.927341,True,Debris,Slide,2016,,False,GSI Bhusanket
6383,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/60,Phullen,23.848,93.041885,True,Debris,Slide,,,False,GSI Bhusanket
6384,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/82,"8 km from Phullen along 
PhullenPhuaibuang section",23.848083,93.076691,True,Soil,Slide,,,False,GSI Bhusanket
6385,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/79,~19 km from Phuaibuang,23.848917,93.135307,True,Rock,Slide,,,False,GSI Bhusanket
6386,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/1,~ 3 km from Vanzao,23.849497,92.928202,True,Debris,Flow,2016,,False,GSI Bhusanket
6387,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/81,"Phullen village along 
PhullenSaitual section",23.85,93.048164,True,Rock,Slide,,,False,GSI Bhusanket
6388,Mizoram,Mamit,"Mualthuam- Kawrtethawveng road 
section slide 1",MZ/MAM/84A05/2020/13,"Mualthuam- Kawrtethawveng 
road section",23.85,92.33,True,Debris,Slide,2019,,False,GSI Bhusanket
6389,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/85,"3 km from Tuivai river, near 
Ainawl",23.85075,93.115608,True,Rock,Slide,,,False,GSI Bhusanket
6390,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/51,Siphir-Lungdai section,23.850861,92.743083,True,Rock,Slide,2016,,False,GSI Bhusanket
6391,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/49,Siphir-Lungdai section,23.851361,92.742222,True,Earth,Slide,2016,,False,GSI Bhusanket
6392,Mizoram,Champhai,,MZ/CHA/84E01/2017/16,6.5 km S of Ngopa,23.851723,93.186775,True,Rock,Slide,,,False,GSI Bhusanket
6393,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/52,"Near View point on Siphir-
Serkhan road",23.852722,92.743306,True,Rock,Fall,2016,,False,GSI Bhusanket
6394,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/61,"2 km from Phullen along 
PhullenPhuaibuang section",23.852861,93.059998,True,Rock,Slide,,,False,GSI Bhusanket
6395,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/67,"23 km from Phuaibuang 
towards Tuivai river",23.853333,93.12458,True,Soil,Slide,,,False,GSI Bhusanket
6396,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/99,Phullen,23.855028,93.041695,True,Debris,Slide,,,False,GSI Bhusanket
6397,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/125,Towards Piggery Farm,23.855092,92.666553,True,Debris,Slide,2015,,False,GSI Bhusanket
6398,Mizoram,Mamit,,MIZ/AIZ/84A09/2016/86,Sairang - Silchar road,23.855535,92.648953,True,Earth,Slide,2016,,False,GSI Bhusanket
6399,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/33,"~19 km from Khawruhlian 
towards Sesawng on NH 150",23.856821,92.833784,True,Debris,Flow,2016,,False,GSI Bhusanket
6400,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/50,Siphir-Lungdai section,23.856861,92.743028,True,Debris,Slide,2016,,False,GSI Bhusanket
6401,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/70,Phullen,23.856972,93.046112,True,Debris,Subsidence,2015,,False,GSI Bhusanket
6402,Mizoram,Mamit,,MIZ/AIZ/84A09/2016/91,"Lengpui, NH 54 section",23.857278,92.646222,True,Debris,Slide,,,False,GSI Bhusanket
6403,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/126,Khanpui-Khawkawi section,23.859417,92.917333,True,Debris,Slide,,,False,GSI Bhusanket
6404,Mizoram,Mamit,"Mualthuam- Kawrtethawveng road 
section slide 2",MZ/MAM/84A05/2020/14,"Mualthuam- Kawrtethawveng 
road section",23.86,92.35,True,Debris,Slide,2019,,False,GSI Bhusanket
6405,Mizoram,Mamit,"Mualthuam- Kawrtethawveng road 
section slide 3",MZ/MAM/84A05/2020/15,"Mualthuam- Kawrtethawveng 
road section",23.86,92.37,True,Rock,Slide,,,False,GSI Bhusanket
6406,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/32,"~16 km from Khawruhlian 
towards Sesawng on NH 150",23.860102,92.834056,True,Debris,Slide,2016,,False,GSI Bhusanket
6407,Mizoram,Champhai,,MZ/CHA/84E01/2017/47,5 km S of Ngopa,23.860167,93.194778,True,Debris,Slide,,,False,GSI Bhusanket
6408,Mizoram,Champhai,,MZ/CHA/84E01/2017/2,3.2 km S of Ngopa,23.860361,93.203804,True,Debris,Slide,,,False,GSI Bhusanket
6410,Mizoram,Champhai,,MZ/CHA/84E05/2017/14,KawlbemVaikhawtlang section,23.861805,93.364944,True,Debris,Slide,2017,,False,GSI Bhusanket
6411,Mizoram,Champhai,,MZ/CHA/84E01/2017/29,2.5 km S of Ngopa,23.862638,93.204025,True,Debris,Slide,2017,,False,GSI Bhusanket
6412,Mizoram,Champhai,,MZ/CHA/84E01/2017/20,3.8 km S of Ngopa,23.863417,93.201279,True,Debris,Slide,,,False,GSI Bhusanket
6413,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/127,Khawkawi section,23.865694,92.932639,True,Rock,Slide,,,False,GSI Bhusanket
6414,Mizoram,Champhai,,MZ/CHA/84E01/2017/41,5 km from Ngopa,23.866138,93.222809,True,Debris,Slide,,,False,GSI Bhusanket
6415,Mizoram,Champhai,,MZ/CHA/84E01/2017/13,2 km S of Ngopa,23.867277,93.205643,True,Debris,Slide,2017,,False,GSI Bhusanket
6416,Mizoram,Champhai,,MZ/CHA/84E01/2017/42,Near Ngopa village,23.868279,93.222557,True,Debris,Slide,,,False,GSI Bhusanket
6417,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/53,"~1km from Lungdai, on Silchar 
Road (Siphir-Serkhan section)",23.868917,92.735472,True,Rock,Fall,2016,,False,GSI Bhusanket
6418,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/15,Khawruhlian village on NH150,23.869861,92.877444,True,Debris,Slide,2016,,False,GSI Bhusanket
6419,Mizoram,Mamit,South  of Mamit slide,MZ/MAM/84A05/2020/6,South  of Mamit,23.87,92.5,True,Rock,Slide,2019,,False,GSI Bhusanket
6420,Mizoram,Champhai,,MZ/CHA/84E01/2017/17,1 km S of Ngopa,23.870445,93.208611,True,Debris,Slide,2017,,False,GSI Bhusanket
6421,Mizoram,Champhai,,MZ/CHA/84E05/2017/9,KawlbemVaikhawtlang section,23.870445,93.353859,True,Debris,Slide,,,False,GSI Bhusanket
6422,Mizoram,Champhai,,MZ/CHA/84E01/2017/49,Near Ngopa village,23.870567,93.215149,True,Debris,Slide,,,False,GSI Bhusanket
6423,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/90,PhullenPhuaibuang,23.870583,93.095444,True,Rock,Slide,,,False,GSI Bhusanket
6424,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/65,Ainawl village,23.87075,93.078529,True,Debris,Slide,2017,,False,GSI Bhusanket
6425,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/7,near Pehlawn,23.871694,92.919955,True,Debris,Slide,2016,,False,GSI Bhusanket
6426,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/96,"~5k m from Ainawl along 
PhullenPhuaibuang section",23.872055,93.094276,True,Rock,Slide,,,False,GSI Bhusanket
6427,Mizoram,Champhai,,MZ/CHA/84E05/2017/17,KawlbemVaikhawtlang section,23.87211,93.335999,True,Rock,Slide,,,False,GSI Bhusanket
6428,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/16,"Khawruhlian village(near 
culvert) on NH150",23.872722,92.874083,True,Rock,Slide,1996,,False,GSI Bhusanket
6429,Mizoram,Champhai,,MZ/CHA/84E01/2017/11,KawlbemNgopa section,23.874056,93.244469,True,Rock,Slide,,,False,GSI Bhusanket
6430,Mizoram,Champhai,,MZ/CHA/84E01/2017/44,Ngopa village,23.875174,93.21302,True,Debris,Slide,,,False,GSI Bhusanket
6431,Mizoram,Champhai,,MZ/CHA/84E05/2017/2,KawlbemNgopa section,23.876139,93.260445,True,Debris,Slide,,,False,GSI Bhusanket
6432,Mizoram,Champhai,,MZ/CHA/84E05/2017/11,NgopaTeikhang section,23.877806,93.267609,True,Rock,Fall,2017,,False,GSI Bhusanket
6433,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/92,Near Lengpui-NH 54 junction,23.88,92.69,True,Rock,Fall,2016,,False,GSI Bhusanket
6434,Mizoram,Mamit,Mamit road slide,MZ/MAM/84A05/2020/7,"Junction between NH-108 
bypass and Mamit road",23.88,92.5,True,Rock,Slide,2019,,False,GSI Bhusanket
6435,Mizoram,Champhai,,MZ/CHA/84E01/2017/39,KawlbemNgopa section,23.881056,93.245804,True,Debris,Slide,,,False,GSI Bhusanket
6436,Mizoram,Champhai,,MZ/CHA/84E05/2017/23,KawlbemNgopa section,23.881361,93.257027,True,Rock,Slide,,,False,GSI Bhusanket
6437,Mizoram,Champhai,,MZ/CHA/84E01/2017/40,19 km from ngopa,23.88139,93.243027,True,Debris,Slide,2017,,False,GSI Bhusanket
6438,Mizoram,Champhai,,MZ/CHA/84E01/2017/4,KawlbemNgopa section,23.881639,93.234642,True,Debris,Slide,,,False,GSI Bhusanket
6439,Mizoram,Champhai,,MZ/CHA/84E05/2017/24,KawlbemNgopa section,23.881971,93.250969,True,Rock,Slide,,,False,GSI Bhusanket
6440,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/57,ZawnginPhullen section,23.882055,93.041222,True,Debris,Slide,,,False,GSI Bhusanket
6441,Mizoram,Champhai,,MZ/CHA/84E01/2017/23,KawlbemNgopa section,23.882389,93.248947,True,Debris,Slide,2017,,False,GSI Bhusanket
6442,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/22,"2.5 km S of Khawruhlian 
towards Sesawng on NH 150",23.882583,92.877639,True,Debris,Slide,2016,,False,GSI Bhusanket
6443,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/23,"4.2 km S of Khawruhlian 
towards Sesawng on NH 150",23.88319,92.869,True,Debris,Slide,2016,,False,GSI Bhusanket
6444,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/25,"~6.5 km S of Khawruhlian 
towards Sesawng on NH 150",23.883306,92.861917,True,Debris,Flow,2016,,False,GSI Bhusanket
6445,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/24,"~4.8 km S of Khawruhlian 
towards Sesawng on NH 150",23.88375,92.866778,True,Debris,Slide,2016,,False,GSI Bhusanket
6446,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/21,"2km Khawruhlian milestone 
towards Sesawng on NH 150",23.883944,92.880528,True,Debris,Slide,2016,,False,GSI Bhusanket
6447,Mizoram,Champhai,,MZ/CHA/84E01/2017/38,18 km from ngopa,23.883944,93.247528,True,Rock,Slide,,,False,GSI Bhusanket
6448,Mizoram,Champhai,Ngopa,MZ/CHA/84E01/2017/36,"Ngopa village, 0 point",23.884083,93.209908,True,Rock,Slide,,,False,GSI Bhusanket
6449,Mizoram,Champhai,,MZ/CHA/84E01/2017/6,"Ngopa village, 0 pointTuivai R",23.885195,93.202332,True,Rock,Slide,,,False,GSI Bhusanket
6450,Mizoram,Champhai,,MZ/CHA/84E01/2017/48,"Ngopa village, 0 point to Tuivai 
river",23.885279,93.207726,True,Debris,Flow,,,False,GSI Bhusanket
6451,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/26,"~7.3 km S of Khawruhlian  
towards Sesawng on NH 150",23.885639,92.857861,True,Debris,Slide,,,False,GSI Bhusanket
6452,Mizoram,Champhai,,MZ/CHA/84E01/2017/33,"Ngopa village, 0 pointTuivai R",23.886723,93.200279,True,Debris,Slide,2017,,False,GSI Bhusanket
6453,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/93,"Ainawl village, near Tuivai river",23.887251,93.095612,True,Debris,Slide,,,False,GSI Bhusanket
6454,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/30,"11 km Khawruhlian milestone 
towards Sesawng on NH 150",23.887333,92.851111,True,Debris,Flow,2016,,False,GSI Bhusanket
6455,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/66,ZawnginPhullen section,23.888081,93.026642,True,Debris,Slide,,,False,GSI Bhusanket
6456,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/83,ZawnginPhullen section,23.888945,93.033974,True,Rock,Slide,,,False,GSI Bhusanket
6457,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/55,"Lungdai village, Silchar road",23.889306,92.736528,True,Rock,Slide,,,False,GSI Bhusanket
6458,Mizoram,Champhai,,MZ/CHA/84E05/2017/13,NgopaTeikhang section,23.890694,93.275024,True,Rock,Slide,2017,,False,GSI Bhusanket
6459,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/28,"10 km Khawruhlian milestone 
towards Sesawng on NH 150",23.891722,92.84925,True,Debris,Slide,2016,,False,GSI Bhusanket
6461,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/69,ZawnginPhullen section,23.894444,93.019279,True,Debris,Slide,,,False,GSI Bhusanket
6462,Mizoram,Aizawl,,MZ/AIZ/84A09/2014/06,NH 54,23.8985,92.64739,True,Rock cum Debris,Slide,,,False,GSI Bhusanket
6463,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/107,Zawngin village,23.899305,93.015587,True,Rock,Slide,,,False,GSI Bhusanket
6464,Mizoram,Mamit,Mamit-Tuidam road section slide,MZ/MAM/84A05/2020/3,Mamit-Tuidam road section,23.9,92.39,True,Rock,Slide,2019,,False,GSI Bhusanket
6465,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/62,Zawngin village,23.900694,93.015587,True,Debris,Slide,,,False,GSI Bhusanket
6466,Mizoram,Champhai,,MZ/CHA/84E05/2017/12,"12 km milestone to Teikhang 
from Ngopa",23.901638,93.278641,True,Debris,Slide,,,False,GSI Bhusanket
6467,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/8,Pehlawn,23.902111,92.922556,True,Debris,Slide,2016,,False,GSI Bhusanket
6468,Mizoram,Champhai,,MZ/CHA/84E01/2017/46,"Ngopa village, 0 point to Tuivai 
river",23.905027,93.185776,True,Rock,Slide,2016,,False,GSI Bhusanket
6469,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/91,"Zawngin village, northern 
outskirts",23.907555,93.015114,True,Debris,Slide,2017,,False,GSI Bhusanket
6470,Mizoram,Champhai,,MZ/CHA/84E01/2017/35,"Ngopa village, 0 point to Tuivai 
river",23.908806,93.177391,True,Debris,Slide,2017,,False,GSI Bhusanket
6471,Mizoram,Champhai,,MZ/CHA/84E01/2017/9,"Ngopa village, 0 point to Tuivai 
river",23.908806,93.180832,True,Rock,Slide,,,False,GSI Bhusanket
6472,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/80,SuangpuilawnZawngin section,23.909111,93.02375,True,Rock,Slide,,,False,GSI Bhusanket
6473,Mizoram,Mamit,Mamit-Tuidam old road section slide 1 Mamit-Tuidam old road section,MZ/MAM/84A05/2020/1,,23.91,92.45,True,Debris,Slide,2019,,False,GSI Bhusanket
6474,Mizoram,Champhai,,MZ/CHA/84E01/2017/34,"Ngopa village, 0 point to Tuivai 
river",23.91011,93.177193,True,Rock,Slide,,,False,GSI Bhusanket
6475,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/88,SuangpuilawnZawngin section,23.913445,93.023941,True,Debris,Slide,,,False,GSI Bhusanket
6476,Mizoram,Champhai,,MZ/CHA/84E01/2017/24,"Ngopa village, 0 point to Tuivai 
river",23.914278,93.178864,True,Debris,Slide,,,False,GSI Bhusanket
6477,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/120,"E of Serkhan, Serkhan-Hlimen 
road",23.915778,92.742417,True,Rock,Slide,2016,,False,GSI Bhusanket
6478,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/14,E Phaileng on NH 150,23.918389,92.923472,True,Debris,Slide,2016,,False,GSI Bhusanket
6479,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/121,"Serkhan- Nisapui-Luanguat road 
section",23.918461,92.741531,True,Rock,Slide,2016,,False,GSI Bhusanket
6480,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/54,"~2 km from Serkhan towards 
Khawnpui",23.918694,92.740389,True,Debris,Slide,2016,,False,GSI Bhusanket
6481,Mizoram,Mamit,,MIZ/AIZ/84A09/2016/105,Khamrang village road,23.918917,92.650833,True,Rock,Slide,2016,,False,GSI Bhusanket
6482,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/56,~3.5 km from Serkhan,23.922639,92.736528,True,Debris,Slide,2016,,False,GSI Bhusanket
6483,Mizoram,Aizawl,,MZ/AIZ/84A09/2014/07,NH 54,23.92294,92.65703,True,Debris,Slide,2013,,False,GSI Bhusanket
6484,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/87,Silchar road,23.923047,92.656696,True,Debris,Slide,2014,,False,GSI Bhusanket
6485,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/9,"~1km N of Pehlawn at 4 km 
Kepran milestone",23.92425,92.925222,True,Debris,Slide,2016,,False,GSI Bhusanket
6486,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/122,"Serkhan-Luangmuat road 
section",23.924278,92.744806,True,Rock,Slide,2016,,False,GSI Bhusanket
6487,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/77,SuangpuilawnZawngin section,23.927389,93.02803,True,Debris,Slide,,,False,GSI Bhusanket
6489,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/10,~3.5 km S of Kepran,23.929083,92.922778,True,Rock,Slide,2016,,False,GSI Bhusanket
6490,Mizoram,Mamit,,MZ/MAM/84A05/2020/2,"Mamit-Tuidam old road section slide 2 Mamit-Tuidam old road section, 
near Tuidam water reservoir 
(NRDWP)",23.93,92.37,True,Debris,Flow,2019,,False,GSI Bhusanket
6491,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/88,Silchar road,23.933904,92.673871,True,Rock,Slide,2016,,False,GSI Bhusanket
6492,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/57,"Serkhan-Khawnpui section, 
Silchar road",23.934222,92.730611,True,Debris,Slide,2016,,False,GSI Bhusanket
6493,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/106,"Khamrang-Kawnpui road, 19 km 
S of Kawnpui",23.934417,92.667222,True,Rock,Slide,2016,,False,GSI Bhusanket
6494,Mizoram,Champhai,,MZ/CHA/84E05/2017/21,SE of Teikhang,23.935917,93.345642,True,Debris,Slide,2017,,False,GSI Bhusanket
6496,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/72,PhuaibuangKhawlian section,23.936333,93.118858,True,Debris,Slide,,,False,GSI Bhusanket
6497,Mizoram,Champhai,,MZ/CHA/84E05/2017/10,SE of Teikhang,23.936806,93.340668,True,Debris,Slide,2017,,False,GSI Bhusanket
6498,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/73,PhuaibuangKhawlian section,23.938028,93.121277,True,Rock,Slide,,,False,GSI Bhusanket
6499,Mizoram,Champhai,,MZ/CHA/84E01/2017/43,"Near 9 km milestone NE of 
Khawdungsei",23.938583,93.213997,True,Rock,Slide,,,False,GSI Bhusanket
6500,Mizoram,Champhai,,MZ/CHA/84E01/2017/22,,23.939194,93.214195,True,Debris,Slide,,,False,GSI Bhusanket
6501,Mizoram,Aizawl,,MIZ/AIZ/84A13/2016/11,1.5 km S of Kepran,23.9395,92.927889,True,Debris,Slide,2016,,False,GSI Bhusanket
6502,Mizoram,Mamit,North of Tuidam slide 1,MZ/MAM/84A05/2020/8,"Tuidam-Kwarthah road section 
(North of Tuidam village/NH 
108)",23.94,92.37,True,Rock,Slide,2019,,False,GSI Bhusanket
6503,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/89,Silchar road,23.940106,92.680592,True,Debris,Slide,2016,,False,GSI Bhusanket
6504,Mizoram,Aizawl,,MIZ/AIZ/84A09/2016/107,"14 km milestone Kawnpui on 
Aizawl-Silchar road",23.940333,92.680833,True,Rock,Slide,2016,,False,GSI Bhusanket
6505,Mizoram,Champhai,,MZ/CHA/84E01/2017/10,,23.942722,93.213531,True,Debris,Slide,2017,,False,GSI Bhusanket
6506,Mizoram,Aizawl,Kepran slide,MIZ/AIZ/84A13/2016/12,Kepran on NH-150,23.943241,92.933604,True,Debris,Slide,2016,,False,GSI Bhusanket
6507,Mizoram,Aizawl,Kepran slide,MZ/AZL/84A13/2016/03,Kepran village on NH 150,23.94325,92.933611,True,Debris,Slide,2016,,False,GSI Bhusanket
6508,Mizoram,Champhai,,MZ/CHA/84E05/2017/28,SE of Teikhang,23.945055,93.313698,True,Debris,Slide,2017,,False,GSI Bhusanket
6509,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/95,S of Suangpuilawn,23.948917,93.038719,True,Rock,Slide,,,False,GSI Bhusanket
6510,Mizoram,Mamit,North of Tuidam slide 2,MZ/MAM/84A05/2020/10,"Tuidam-Kwarthah road section 
(North of Tuidam village/NH 
108)",23.95,92.37,True,Rock,Slide,2019,,False,GSI Bhusanket
6511,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/108,Near Phuaibuang,23.950195,93.125061,True,Rock,Slide,,,False,GSI Bhusanket
6512,Mizoram,Champhai,,MZ/CHA/84E01/2017/19,,23.950277,93.217056,True,Debris,Slide,,,False,GSI Bhusanket
6513,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/86,S of Suangpuilawn,23.950417,93.037109,True,Debris,Slide,2017,,False,GSI Bhusanket
6514,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/68,Suangpuilawn village,23.956528,93.041084,True,Rock,Slide,,,False,GSI Bhusanket
6515,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/98,"SuangpuilawnE. Phaileng 
section",23.957556,93.026558,True,Debris,Slide,,,False,GSI Bhusanket
6516,Mizoram,Aizawl,,MZ/AIZ/84E01/2017/87,"SuangpuilawnE. Phaileng 
section",23.958944,93.022781,True,Debris,Slide,,,False,GSI Bhusanket
